Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type
7/6/2018,14.64983333,21.855,20.70871429,9Interior,Clearcut
7/7/2018,10.41641667,23.677,21.96257143,9Interior,Clearcut
7/8/2018,11.99025,29.953,22.749,9Interior,Clearcut
7/9/2018,14.347375,26.488,24.94171429,9Interior,Clearcut
7/10/2018,11.18141667,18.331,25.37728571,9Interior,Clearcut
7/11/2018,12.927375,26.781,26.13557143,9Interior,Clearcut
7/12/2018,15.95545833,34.585,25.95285714,9Interior,Clearcut
7/13/2018,16.90229167,34.479,27.75628571,9Interior,Clearcut
7/14/2018,14.71279167,30.154,28.68157143,9Interior,Clearcut
7/15/2018,15.13175,35.328,29.44942857,9Interior,Clearcut
7/16/2018,17.249875,36.511,30.88128571,9Interior,Clearcut
7/17/2018,18.39770833,35.435,33.32471429,9Interior,Clearcut
7/18/2018,16.51579167,33.014,34.21514286,9Interior,Clearcut
7/19/2018,13.467875,29.452,33.48185714,9Interior,Clearcut
7/20/2018,10.85320833,24.738,32.09028571,9Interior,Clearcut
7/21/2018,9.8945,21.855,30.90471429,9Interior,Clearcut
7/22/2018,14.06225,31.574,30.36842857,9Interior,Clearcut
7/23/2018,15.60854167,33.535,29.94328571,9Interior,Clearcut
7/24/2018,14.80670833,27.961,28.87557143,9Interior,Clearcut
7/25/2018,15.81841667,32.704,28.83128571,9Interior,Clearcut
7/26/2018,17.697125,31.268,29.09071429,9Interior,Clearcut
7/27/2018,16.57195833,32.394,30.18442857,9Interior,Clearcut
7/28/2018,17.15333333,35.009,32.06357143,9Interior,Clearcut
7/29/2018,18.46570833,36.946,32.831,9Interior,Clearcut
7/30/2018,19.27379167,38.046,33.47542857,9Interior,Clearcut
7/31/2018,18.476375,38.157,34.932,9Interior,Clearcut
8/1/2018,17.585625,34.691,35.21585714,9Interior,Clearcut
8/2/2018,13.93695833,30.255,35.07114286,9Interior,Clearcut
8/3/2018,10.11966667,17.95,33.00771429,9Interior,Clearcut
8/4/2018,11.79845833,26.585,31.80428571,9Interior,Clearcut
8/5/2018,13.907625,31.166,30.97857143,9Interior,Clearcut
8/6/2018,16.738125,32.188,30.14171429,9Interior,Clearcut
8/7/2018,7.882,7.882,25.81671429,9Interior,Clearcut
7/6/2018,15.38629167,19.282,17.46,11Interior,Buffer
7/7/2018,14.36525,20.805,18.413,11Interior,Buffer
7/8/2018,14.041375,22.238,19.54342857,11Interior,Buffer
7/9/2018,14.241125,20.615,20.55157143,11Interior,Buffer
7/10/2018,14.10370833,20.424,21.00014286,11Interior,Buffer
7/11/2018,13.695375,20.996,21.27214286,11Interior,Buffer
7/12/2018,14.4285,25.028,21.34114286,11Interior,Buffer
7/13/2018,15.05141667,25.902,22.28685714,11Interior,Buffer
7/14/2018,12.965625,24.062,22.75214286,11Interior,Buffer
7/15/2018,12.813375,25.708,23.24785714,11Interior,Buffer
7/16/2018,14.82054167,27.37,24.21285714,11Interior,Buffer
7/17/2018,16.113625,27.665,25.24728571,11Interior,Buffer
7/18/2018,15.732625,28.159,26.27057143,11Interior,Buffer
7/19/2018,13.25508333,25.222,26.29828571,11Interior,Buffer
7/20/2018,11.23979167,20.996,25.59742857,11Interior,Buffer
7/21/2018,11.16329167,23.677,25.54242857,11Interior,Buffer
7/22/2018,14.380625,27.173,25.75171429,11Interior,Buffer
7/23/2018,15.58533333,28.655,25.93528571,11Interior,Buffer
7/24/2018,14.94666667,27.567,25.92128571,11Interior,Buffer
7/25/2018,14.73020833,27.665,25.85071429,11Interior,Buffer
7/26/2018,16.68629167,28.159,26.27028571,11Interior,Buffer
7/27/2018,15.40466667,28.357,27.32185714,11Interior,Buffer
7/28/2018,15.14020833,25.805,27.62585714,11Interior,Buffer
7/29/2018,16.641625,32.394,28.37171429,11Interior,Buffer
7/30/2018,18.22466667,30.054,28.57157143,11Interior,Buffer
7/31/2018,17.66241667,31.268,29.10028571,11Interior,Buffer
8/1/2018,16.48020833,27.468,29.07214286,11Interior,Buffer
8/2/2018,13.74329167,25.708,28.722,11Interior,Buffer
8/3/2018,11.910375,21.378,27.725,11Interior,Buffer
8/4/2018,11.8355,24.641,27.55871429,11Interior,Buffer
8/5/2018,13.18708333,25.902,26.63128571,11Interior,Buffer
8/6/2018,15.82154167,27.862,26.31814286,11Interior,Buffer
8/7/2018,6.573,6.573,22.79028571,11Interior,Buffer
7/6/2018,9.467583333,10.063,8.902714286,15Interior,Buffer
7/7/2018,8.782416667,9.669,9.086571429,15Interior,Buffer
7/8/2018,8.311208333,9.472,9.171285714,15Interior,Buffer
7/9/2018,8.851875,9.669,9.483857143,15Interior,Buffer
7/10/2018,9.101083333,9.669,9.724714286,15Interior,Buffer
7/11/2018,8.722625,9.768,9.837571429,15Interior,Buffer
7/12/2018,9.464416667,10.748,9.865428571,15Interior,Buffer
7/13/2018,9.924916667,11.139,10.01914286,15Interior,Buffer
7/14/2018,9.807375,10.651,10.15942857,15Interior,Buffer
7/15/2018,9.24525,10.651,10.32785714,15Interior,Buffer
7/16/2018,9.956458333,11.431,10.57957143,15Interior,Buffer
7/17/2018,10.58841667,12.207,10.94214286,15Interior,Buffer
7/18/2018,11.07875,12.594,11.34585714,15Interior,Buffer
7/19/2018,10.46108333,11.819,11.49885714,15Interior,Buffer
7/20/2018,9.384833333,10.357,11.38714286,15Interior,Buffer
7/21/2018,8.35025,9.176,11.17642857,15Interior,Buffer
7/22/2018,9.327666667,11.041,11.23214286,15Interior,Buffer
7/23/2018,9.720041667,10.846,11.14857143,15Interior,Buffer
7/24/2018,10.15270833,11.722,11.07928571,15Interior,Buffer
7/25/2018,10.11058333,11.819,10.96857143,15Interior,Buffer
7/26/2018,12.005,16.332,11.61328571,15Interior,Buffer
7/27/2018,12.299,18.236,12.73885714,15Interior,Buffer
7/28/2018,12.512,17.95,13.99228571,15Interior,Buffer
7/29/2018,12.748625,18.14,15.00642857,15Interior,Buffer
7/30/2018,13.97133333,19.567,16.25228571,15Interior,Buffer
7/31/2018,14.25404167,20.615,17.52271429,15Interior,Buffer
8/1/2018,14.33991667,22.717,19.07957143,15Interior,Buffer
8/2/2018,12.906125,21.855,19.86857143,15Interior,Buffer
8/3/2018,11.46516667,14.9,19.392,15Interior,Buffer
8/4/2018,10.74766667,21.664,19.92257143,15Interior,Buffer
8/5/2018,11.62066667,22.333,20.52157143,15Interior,Buffer
8/6/2018,13.18179167,20.615,20.67128571,15Interior,Buffer
8/7/2018,10.259,10.259,19.19185714,15Interior,Buffer
7/6/2018,8.931166667,9.965,NA,20Interior,Buffer
7/7/2018,8.6405,9.866,NA,20Interior,Buffer
7/8/2018,8.3145,10.357,NA,20Interior,Buffer
7/9/2018,8.783875,10.748,NA,20Interior,Buffer
7/10/2018,8.5515,9.077,NA,20Interior,Buffer
7/11/2018,8.580666667,10.161,NA,20Interior,Buffer
7/12/2018,9.390333333,11.819,10.28471429,20Interior,Buffer
7/13/2018,9.879833333,12.401,10.63271429,20Interior,Buffer
7/14/2018,9.63125,11.819,10.91171429,20Interior,Buffer
7/15/2018,9.412291667,12.11,11.16214286,20Interior,Buffer
7/16/2018,9.934291667,12.69,11.43957143,20Interior,Buffer
7/17/2018,10.452875,13.461,12.06585714,20Interior,Buffer
7/18/2018,10.8015,13.75,12.57857143,20Interior,Buffer
7/19/2018,10.21791667,13.173,12.772,20Interior,Buffer
7/20/2018,9.125833333,11.236,12.60557143,20Interior,Buffer
7/21/2018,8.367083333,10.259,12.38271429,20Interior,Buffer
7/22/2018,9.422,12.013,12.36885714,20Interior,Buffer
7/23/2018,9.536875,11.722,12.23057143,20Interior,Buffer
7/24/2018,10.00133333,12.69,12.12042857,20Interior,Buffer
7/25/2018,10.085625,13.076,12.02414286,20Interior,Buffer
7/26/2018,10.54008333,13.365,12.05157143,20Interior,Buffer
7/27/2018,10.25441667,12.883,12.28685714,20Interior,Buffer
7/28/2018,10.53454167,13.461,12.74428571,20Interior,Buffer
7/29/2018,10.528125,13.365,12.93742857,20Interior,Buffer
7/30/2018,11.44341667,14.804,13.37771429,20Interior,Buffer
7/31/2018,11.31595833,13.846,13.54285714,20Interior,Buffer
8/1/2018,11.6365,14.804,13.78971429,20Interior,Buffer
8/2/2018,11.034875,14.325,13.92685714,20Interior,Buffer
8/3/2018,10.11270833,12.11,13.81642857,20Interior,Buffer
8/4/2018,9.553875,11.431,13.52642857,20Interior,Buffer
8/5/2018,9.951416667,12.497,13.40242857,20Interior,Buffer
8/6/2018,10.78283333,14.038,13.293,20Interior,Buffer
8/7/2018,10.73141667,13.942,13.30671429,20Interior,Buffer
7/6/2018,9.135916667,11.431,9.348285714,21Interior,Clearcut
7/7/2018,8.700833333,10.553,9.644285714,21Interior,Clearcut
7/8/2018,8.088666667,9.866,9.757,21Interior,Clearcut
7/9/2018,8.685666667,10.748,10.29557143,21Interior,Clearcut
7/10/2018,8.550708333,9.472,10.50828571,21Interior,Clearcut
7/11/2018,8.50125,12.304,10.88471429,21Interior,Clearcut
7/12/2018,9.449625,14.804,11.31114286,21Interior,Clearcut
7/13/2018,9.972083333,15.378,11.875,21Interior,Clearcut
7/14/2018,9.8895,15.091,12.52328571,21Interior,Clearcut
7/15/2018,9.533666667,14.996,13.25614286,21Interior,Clearcut
7/16/2018,10.03558333,14.804,13.83557143,21Interior,Clearcut
7/17/2018,10.66054167,14.9,14.611,21Interior,Clearcut
7/18/2018,11.04725,15.473,15.06371429,21Interior,Clearcut
7/19/2018,10.18558333,14.709,15.05014286,21Interior,Clearcut
7/20/2018,9.062083333,12.11,14.58328571,21Interior,Clearcut
7/21/2018,8.14675,10.455,13.921,21Interior,Clearcut
7/22/2018,9.438041667,12.69,13.59157143,21Interior,Clearcut
7/23/2018,9.568875,11.431,13.10971429,21Interior,Clearcut
7/24/2018,10.16895833,13.461,12.90414286,21Interior,Clearcut
7/25/2018,10.209,13.654,12.64428571,21Interior,Clearcut
7/26/2018,10.832125,13.942,12.53471429,21Interior,Clearcut
7/27/2018,10.372125,12.497,12.59,21Interior,Clearcut
7/28/2018,10.6315,14.23,13.12928571,21Interior,Clearcut
7/29/2018,10.56416667,12.787,13.14314286,21Interior,Clearcut
7/30/2018,11.62070833,15.187,13.67971429,21Interior,Clearcut
7/31/2018,11.7055,13.269,13.65228571,21Interior,Clearcut
8/1/2018,11.94029167,16.046,13.994,21Interior,Clearcut
8/2/2018,11.07683333,14.421,14.06242857,21Interior,Clearcut
8/3/2018,10.39404167,12.69,14.09,21Interior,Clearcut
8/4/2018,9.709916667,12.304,13.81485714,21Interior,Clearcut
8/5/2018,9.962791667,12.207,13.732,21Interior,Clearcut
8/6/2018,10.843625,14.709,13.66371429,21Interior,Clearcut
8/7/2018,9.571,9.571,13.13542857,21Interior,Clearcut
7/6/2018,8.719458333,10.553,NA,22Interior,Buffer
7/7/2018,8.411791667,9.965,NA,22Interior,Buffer
7/8/2018,8.201083333,10.455,NA,22Interior,Buffer
7/9/2018,8.546916667,10.357,17.28571429,22Interior,Buffer
7/10/2018,8.273041667,8.978,15.08957143,22Interior,Buffer
7/11/2018,8.269208333,9.768,13.02,22Interior,Buffer
7/12/2018,9.230458333,12.401,10.35385714,22Interior,Buffer
7/13/2018,10.066375,16.618,11.22028571,22Interior,Buffer
7/14/2018,10.79916667,20.138,12.67357143,22Interior,Buffer
7/15/2018,11.09808333,23.773,14.57614286,22Interior,Buffer
7/16/2018,11.88616667,24.545,16.603,22Interior,Buffer
7/17/2018,12.76325,26,19.03471429,22Interior,Buffer
7/18/2018,13.042875,27.764,21.60557143,22Interior,Buffer
7/19/2018,12.14833333,30.457,24.185,22Interior,Buffer
7/20/2018,9.682666667,19.187,24.552,22Interior,Buffer
7/21/2018,8.967791667,22.046,24.82457143,22Interior,Buffer
7/22/2018,13.12533333,31.472,25.92442857,22Interior,Buffer
7/23/2018,12.71195833,25.805,26.10442857,22Interior,Buffer
7/24/2018,13.656125,23.581,25.75885714,22Interior,Buffer
7/25/2018,15.92545833,43.966,28.07342857,22Interior,Buffer
7/26/2018,16.78975,45.577,30.23342857,22Interior,Buffer
7/27/2018,15.47920833,43.723,33.73857143,22Interior,Buffer
7/28/2018,15.67008333,40.415,36.36271429,22Interior,Buffer
7/29/2018,16.327875,42.758,37.975,22Interior,Buffer
7/30/2018,18.359875,48.821,41.263,22Interior,Buffer
7/31/2018,16.735125,38.714,43.42485714,22Interior,Buffer
8/1/2018,17.16175,47.109,43.87385714,22Interior,Buffer
8/2/2018,15.34616667,47.109,44.09271429,22Interior,Buffer
8/3/2018,11.094375,20.519,40.77785714,22Interior,Buffer
8/4/2018,11.76441667,25.222,38.60742857,22Interior,Buffer
8/5/2018,14.1575,38.602,38.01371429,22Interior,Buffer
8/6/2018,16.13716667,37.384,36.37985714,22Interior,Buffer
8/7/2018,15.821625,40.185,36.59,22Interior,Buffer
7/6/2018,8.318291667,9.176,NA,23Interior,Buffer
7/7/2018,7.871833333,9.373,NA,23Interior,Buffer
7/8/2018,7.535166667,8.978,NA,23Interior,Buffer
7/9/2018,8.08275,9.965,NA,23Interior,Buffer
7/10/2018,7.907041667,8.481,NA,23Interior,Buffer
7/11/2018,7.650416667,8.581,NA,23Interior,Buffer
7/12/2018,8.6595,11.236,9.398571429,23Interior,Buffer
7/13/2018,9.366791667,11.916,9.79,23Interior,Buffer
7/14/2018,9.273708333,11.625,10.11171429,23Interior,Buffer
7/15/2018,8.950291667,11.916,10.53142857,23Interior,Buffer
7/16/2018,9.729958333,12.69,10.92071429,23Interior,Buffer
7/17/2018,10.22625,12.98,11.56342857,23Interior,Buffer
7/18/2018,10.58675,13.461,12.26057143,23Interior,Buffer
7/19/2018,9.969791667,12.787,12.48214286,23Interior,Buffer
7/20/2018,8.734625,10.651,12.30142857,23Interior,Buffer
7/21/2018,7.823708333,9.176,11.95157143,23Interior,Buffer
7/22/2018,8.955833333,11.722,11.92385714,23Interior,Buffer
7/23/2018,9.081375,10.357,11.59057143,23Interior,Buffer
7/24/2018,9.633916667,11.916,11.43857143,23Interior,Buffer
7/25/2018,9.755708333,12.401,11.28714286,23Interior,Buffer
7/26/2018,10.31045833,12.787,11.28714286,23Interior,Buffer
7/27/2018,10.13229167,12.013,11.48171429,23Interior,Buffer
7/28/2018,10.270625,12.787,11.99757143,23Interior,Buffer
7/29/2018,10.482375,13.173,12.20485714,23Interior,Buffer
7/30/2018,11.20116667,13.942,12.717,23Interior,Buffer
7/31/2018,11.14495833,12.11,12.74471429,23Interior,Buffer
8/1/2018,11.3575,14.038,12.97857143,23Interior,Buffer
8/2/2018,10.68958333,13.75,13.11614286,23Interior,Buffer
8/3/2018,9.835666667,11.236,13.00514286,23Interior,Buffer
8/4/2018,9.484125,11.236,12.78357143,23Interior,Buffer
8/5/2018,9.689375,12.013,12.61785714,23Interior,Buffer
8/6/2018,10.53725,14.134,12.64528571,23Interior,Buffer
8/7/2018,10.479,13.942,12.907,23Interior,Buffer
7/6/2018,10.95054167,12.69,11.40514286,25Interior,Clearcut
7/7/2018,10.450625,12.497,11.82314286,25Interior,Clearcut
7/8/2018,10.47641667,13.558,12.14085714,25Interior,Clearcut
7/9/2018,11.26004167,13.75,12.89357143,25Interior,Clearcut
7/10/2018,11.07579167,13.173,13.26785714,25Interior,Clearcut
7/11/2018,10.612,13.269,13.36428571,25Interior,Clearcut
7/12/2018,12.00225,15.473,13.48714286,25Interior,Clearcut
7/13/2018,12.7215,16.332,14.00742857,25Interior,Clearcut
7/14/2018,12.751125,16.332,14.55528571,25Interior,Clearcut
7/15/2018,12.28308333,16.332,14.95157143,25Interior,Clearcut
7/16/2018,12.71120833,16.808,15.38842857,25Interior,Clearcut
7/17/2018,13.11645833,17.855,16.05728571,25Interior,Clearcut
7/18/2018,14.06479167,19.758,16.98428571,25Interior,Clearcut
7/19/2018,13.43558333,20.329,17.678,25Interior,Clearcut
7/20/2018,12.28454167,19.758,18.16742857,25Interior,Clearcut
7/21/2018,11.24095833,18.711,18.50728571,25Interior,Clearcut
7/22/2018,19.29275,42.758,22.28242857,25Interior,Clearcut
7/23/2018,19.81408333,44.58,26.24985714,25Interior,Clearcut
7/24/2018,19.829875,44.089,29.99757143,25Interior,Clearcut
7/25/2018,20.70904167,44.089,33.47342857,25Interior,Clearcut
7/26/2018,21.891,43.359,36.76342857,25Interior,Clearcut
7/27/2018,20.06725,47.109,40.67071429,25Interior,Clearcut
7/28/2018,20.66316667,46.083,44.581,25Interior,Clearcut
7/29/2018,19.24933333,44.211,44.78857143,25Interior,Clearcut
7/30/2018,23.565125,50.874,45.68771429,25Interior,Clearcut
7/31/2018,20.95195833,43.359,45.58342857,25Interior,Clearcut
8/1/2018,22.74141667,46.722,45.95957143,25Interior,Clearcut
8/2/2018,19.22454167,43.238,45.94228571,25Interior,Clearcut
8/3/2018,15.73645833,36.295,44.39742857,25Interior,Clearcut
8/4/2018,13.89416667,39.502,43.45728571,25Interior,Clearcut
8/5/2018,17.28591667,42.52,43.21571429,25Interior,Clearcut
8/6/2018,22.23604167,50.18,43.11657143,25Interior,Clearcut
8/7/2018,22.48833333,49.36,43.97385714,25Interior,Clearcut
7/6/2018,7.98625,8.481,7.506571429,29Interior,Buffer
7/7/2018,7.43075,7.782,7.650428571,29Interior,Buffer
7/8/2018,7.032916667,8.082,7.736285714,29Interior,Buffer
7/9/2018,7.751291667,8.581,8.037714286,29Interior,Buffer
7/10/2018,7.731833333,8.182,8.209714286,29Interior,Buffer
7/11/2018,7.282291667,8.082,8.295571429,29Interior,Buffer
7/12/2018,8.00025,9.077,8.323857143,29Interior,Buffer
7/13/2018,8.599,9.669,8.493571429,29Interior,Buffer
7/14/2018,8.617041667,9.373,8.720857143,29Interior,Buffer
7/15/2018,8.158041667,9.373,8.905285714,29Interior,Buffer
7/16/2018,8.805958333,9.866,9.088857143,29Interior,Buffer
7/17/2018,9.247541667,10.259,9.385571429,29Interior,Buffer
7/18/2018,9.672208333,10.553,9.738571429,29Interior,Buffer
7/19/2018,9.281875,10.063,9.879428571,29Interior,Buffer
7/20/2018,8.335041667,8.978,9.780714286,29Interior,Buffer
7/21/2018,7.391083333,8.082,9.596285714,29Interior,Buffer
7/22/2018,8.121583333,9.176,9.568142857,29Interior,Buffer
7/23/2018,8.85575,9.965,9.582285714,29Interior,Buffer
7/24/2018,9.285541667,10.259,9.582285714,29Interior,Buffer
7/25/2018,9.260708333,10.063,9.512285714,29Interior,Buffer
7/26/2018,9.790958333,11.334,9.693857143,29Interior,Buffer
7/27/2018,9.659958333,10.259,9.876857143,29Interior,Buffer
7/28/2018,9.750125,10.455,10.21585714,29Interior,Buffer
7/29/2018,9.96725,10.651,10.42657143,29Interior,Buffer
7/30/2018,10.432875,11.528,10.64985714,29Interior,Buffer
7/31/2018,10.74804167,11.139,10.77557143,29Interior,Buffer
8/1/2018,10.98758333,12.11,11.068,29Interior,Buffer
8/2/2018,10.22941667,10.944,11.01228571,29Interior,Buffer
8/3/2018,9.660875,9.965,10.97028571,29Interior,Buffer
8/4/2018,8.766333333,9.275,10.80171429,29Interior,Buffer
8/5/2018,8.79875,9.472,10.63328571,29Interior,Buffer
8/6/2018,9.503541667,10.259,10.452,29Interior,Buffer
8/7/2018,9.635041667,10.259,10.32628571,29Interior,Buffer
7/6/2018,9.988416667,10.553,NA,R1Interior,Reference
7/7/2018,9.241125,9.866,NA,R1Interior,Reference
7/8/2018,8.452625,9.571,NA,R1Interior,Reference
7/9/2018,9.169583333,10.063,NA,R1Interior,Reference
7/10/2018,9.426583333,9.866,9.977428571,R1Interior,Reference
7/11/2018,8.933708333,9.965,10.10428571,R1Interior,Reference
7/12/2018,9.666833333,10.651,10.07642857,R1Interior,Reference
7/13/2018,10.17983333,11.041,10.14614286,R1Interior,Reference
7/14/2018,10.04166667,10.455,10.23028571,R1Interior,Reference
7/15/2018,9.337458333,10.259,10.32857143,R1Interior,Reference
7/16/2018,10.06879167,10.944,10.45442857,R1Interior,Reference
7/17/2018,10.48941667,11.431,10.678,R1Interior,Reference
7/18/2018,10.79566667,11.916,10.95671429,R1Interior,Reference
7/19/2018,10.155375,11.236,11.04028571,R1Interior,Reference
7/20/2018,9.096,10.063,10.90057143,R1Interior,Reference
7/21/2018,8.22875,9.275,10.732,R1Interior,Reference
7/22/2018,8.999541667,9.965,10.69,R1Interior,Reference
7/23/2018,9.812875,11.236,10.73171429,R1Interior,Reference
7/24/2018,10.33641667,12.883,10.93914286,R1Interior,Reference
7/25/2018,10.235875,12.98,11.09114286,R1Interior,Reference
7/26/2018,11.01545833,13.75,11.45028571,R1Interior,Reference
7/27/2018,10.75445833,12.594,11.81185714,R1Interior,Reference
7/28/2018,11.07683333,13.654,12.43742857,R1Interior,Reference
7/29/2018,11.68770833,14.996,13.15614286,R1Interior,Reference
7/30/2018,12.348875,15.664,13.78871429,R1Interior,Reference
7/31/2018,12.867125,16.332,14.28142857,R1Interior,Reference
8/1/2018,12.21079167,15.664,14.66485714,R1Interior,Reference
8/2/2018,11.22775,15.091,14.85642857,R1Interior,Reference
8/3/2018,9.853458333,11.819,14.74571429,R1Interior,Reference
8/4/2018,9.220708333,11.041,14.37242857,R1Interior,Reference
8/5/2018,10.03825,12.98,14.08442857,R1Interior,Reference
8/6/2018,10.9415,14.23,13.87957143,R1Interior,Reference
8/7/2018,10.85941667,13.846,13.52442857,R1Interior,Reference
7/6/2018,8.898958333,9.669,NA,R2Interior,Reference
7/7/2018,8.177458333,8.68,NA,R2Interior,Reference
7/8/2018,7.703541667,9.176,NA,R2Interior,Reference
7/9/2018,8.457583333,9.768,NA,R2Interior,Reference
7/10/2018,8.459875,9.472,NA,R2Interior,Reference
7/11/2018,7.7635,8.581,9.372142857,R2Interior,Reference
7/12/2018,8.670875,10.357,9.386142857,R2Interior,Reference
7/13/2018,9.345041667,11.041,9.582142857,R2Interior,Reference
7/14/2018,9.186416667,10.455,9.835714286,R2Interior,Reference
7/15/2018,8.707,10.357,10.00442857,R2Interior,Reference
7/16/2018,9.389291667,10.846,10.15842857,R2Interior,Reference
7/17/2018,9.857375,11.236,10.41042857,R2Interior,Reference
7/18/2018,10.114,11.139,10.77585714,R2Interior,Reference
7/19/2018,9.391416667,10.748,10.83171429,R2Interior,Reference
7/20/2018,8.193166667,9.275,10.57942857,R2Interior,Reference
7/21/2018,7.162583333,8.182,10.25471429,R2Interior,Reference
7/22/2018,8.103833333,9.275,10.10014286,R2Interior,Reference
7/23/2018,8.797083333,9.768,9.946142857,R2Interior,Reference
7/24/2018,9.411083333,11.041,9.918285714,R2Interior,Reference
7/25/2018,9.368875,11.334,9.946142857,R2Interior,Reference
7/26/2018,10.04333333,11.722,10.08528571,R2Interior,Reference
7/27/2018,9.825,12.401,10.53185714,R2Interior,Reference
7/28/2018,9.825958333,11.819,11.05142857,R2Interior,Reference
7/29/2018,9.939833333,11.334,11.34557143,R2Interior,Reference
7/30/2018,10.61375,12.207,11.694,R2Interior,Reference
7/31/2018,11.06275,12.304,11.87442857,R2Interior,Reference
8/1/2018,11.01829167,12.787,12.082,R2Interior,Reference
8/2/2018,9.927833333,11.722,12.082,R2Interior,Reference
8/3/2018,9.109041667,9.965,11.734,R2Interior,Reference
8/4/2018,8.209583333,9.176,11.35642857,R2Interior,Reference
8/5/2018,8.530333333,10.063,11.17485714,R2Interior,Reference
8/6/2018,9.516416667,11.431,11.064,R2Interior,Reference
8/7/2018,9.609416667,11.431,10.93928571,R2Interior,Reference
7/6/2018,7.769375,8.182,NA,R3Interior,Reference
7/7/2018,7.455333333,8.082,NA,R3Interior,Reference
7/8/2018,7.473666667,8.581,NA,R3Interior,Reference
7/9/2018,8.042375,9.077,NA,R3Interior,Reference
7/10/2018,8.156833333,8.581,NA,R3Interior,Reference
7/11/2018,8.131375,9.472,NA,R3Interior,Reference
7/12/2018,8.97625,10.553,8.932571429,R3Interior,Reference
7/13/2018,9.667416667,11.431,9.396714286,R3Interior,Reference
7/14/2018,9.612791667,12.013,9.958285714,R3Interior,Reference
7/15/2018,9.266541667,12.98,10.58671429,R3Interior,Reference
7/16/2018,10.38470833,13.942,11.28171429,R3Interior,Reference
7/17/2018,11.10879167,14.804,12.17071429,R3Interior,Reference
7/18/2018,11.275,14.613,12.90514286,R3Interior,Reference
7/19/2018,10.40825,14.23,13.43042857,R3Interior,Reference
7/20/2018,8.76325,12.594,13.59657143,R3Interior,Reference
7/21/2018,7.884916667,10.063,13.318,R3Interior,Reference
7/22/2018,9.767833333,13.365,13.373,R3Interior,Reference
7/23/2018,10.683,13.365,13.29057143,R3Interior,Reference
7/24/2018,11.10470833,12.98,13.03,R3Interior,Reference
7/25/2018,11.01575,13.846,12.92042857,R3Interior,Reference
7/26/2018,11.79041667,13.942,12.87928571,R3Interior,Reference
7/27/2018,11.31258333,14.23,13.113,R3Interior,Reference
7/28/2018,11.58795833,13.75,13.63971429,R3Interior,Reference
7/29/2018,11.96075,16.237,14.05,R3Interior,Reference
7/30/2018,12.69220833,16.332,14.47385714,R3Interior,Reference
7/31/2018,12.65841667,14.325,14.666,R3Interior,Reference
8/1/2018,12.71433333,17.284,15.15714286,R3Interior,Reference
8/2/2018,11.30233333,16.427,15.51214286,R3Interior,Reference
8/3/2018,10.71608333,13.942,15.471,R3Interior,Reference
8/4/2018,9.565208333,11.722,15.18128571,R3Interior,Reference
8/5/2018,10.26204167,13.269,14.75728571,R3Interior,Reference
8/6/2018,11.73629167,16.999,14.85257143,R3Interior,Reference
8/7/2018,11.58954167,16.237,15.12571429,R3Interior,Reference
